image_id,dataset,case_name,domain,source_family,physical_group,category,delta_iou,baseline_iou,frangi_iou,historical_train_group,historical_validation_group
khanhha_noisy1::Rissbilder_for_Florian_9S6A2906_67_759_3263_3857.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2906_67_759_3263_3857.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2906,neutral,0.00031981921279866654,0.5404461687681862,0.5407659879809849,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2908_1091_77_2830_3744.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2908_1091_77_2830_3744.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2908,degraded,-0.02100637242772707,0.524385838150289,0.503379465722562,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2908_1096_896_2445_1861.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2908_1096_896_2445_1861.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2908,improved,0.04554934510208908,0.5325104311543811,0.5780597762564702,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2908_1599_736_3074_2729.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2908_1599_736_3074_2729.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2908,degraded,-0.013436107343538062,0.59375,0.5803138926564619,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2909_191_2009_3191_3109.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2909_191_2009_3191_3109.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2909,degraded,-0.07409942284918192,0.39941380229150014,0.3253143794423182,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2909_36_61_3613_3826.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2909_36_61_3613_3826.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2909,degraded,-0.22644244267570293,0.41554097517046185,0.18909853249475891,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2909_485_850_3106_4081.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2909_485_850_3106_4081.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2909,degraded,-0.1798210164606564,0.3041004723057106,0.12427945584505419,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2910_0_0_3840_5760.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2910_0_0_3840_5760.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2910,neutral,-0.004515529838101273,0.3847960909603458,0.3802805611222445,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2910_113_175_3097_2360.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2910_113_175_3097_2360.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2910,degraded,-0.03622150385752326,0.30324780190202766,0.2670262980445044,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2910_43_1959_3615_3077.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2910_43_1959_3615_3077.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2910,neutral,0.009234765766275188,0.4237640535961805,0.4329988193624557,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2910_59_1878_2063_2153.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2910_59_1878_2063_2153.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2910,neutral,-0.006857435255639144,0.4418973471741638,0.43503991191852465,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2910_880_2365_2685_2887.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2910_880_2365_2685_2887.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2910,neutral,0.006292807103985887,0.4308432239546971,0.437136031058683,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2911_1125_1393_2108_2755.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2911_1125_1393_2108_2755.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2911,improved,0.01595944162789087,0.5012987012987012,0.5172581429265921,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2911_323_1692_3460_3572.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2911_323_1692_3460_3572.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2911,degraded,-0.01529022120033352,0.49367224367224366,0.47838202247191014,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2912_0_0_3840_5760.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2912_0_0_3840_5760.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2912,degraded,-0.03764327112804555,0.3829034941763727,0.34526022304832715,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2912_255_1175_3429_3203.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2912_255_1175_3429_3203.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2912,neutral,-0.0068325071532355786,0.3965303593556382,0.3896978522024026,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2912_85_369_3711_3429.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2912_85_369_3711_3429.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2912,degraded,-0.09154496952751667,0.42652874961971404,0.33498378009219737,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2913_20_297_2640_2502.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2913_20_297_2640_2502.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2913,degraded,-0.05816523901630285,0.05816523901630285,0.0,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2913_320_3010_3339_2578.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2913_320_3010_3339_2578.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2913,degraded,-0.012912418227420397,0.3395700636942675,0.3266576454668471,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2913_321_16_3485_4543.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2913_321_16_3485_4543.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2913,degraded,-0.18890441887969037,0.18890441887969037,0.0,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2914_10_816_3799_4560.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2914_10_816_3799_4560.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2914,neutral,-0.0003774742709033163,0.21092631347064655,0.21054883919974324,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2914_165_203_2511_2307.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2914_165_203_2511_2307.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2914,improved,0.015783764897011415,0.2219679633867277,0.2377517282837391,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2914_601_1274_2657_3363.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2914_601_1274_2657_3363.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2914,degraded,-0.02238441384366127,0.2109335745151241,0.18854916067146282,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2914_61_827_3521_3770.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2914_61_827_3521_3770.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2914,degraded,-0.031982983379243685,0.2524523946912868,0.2204694113120431,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2914_864_1519_2861_3089.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2914_864_1519_2861_3089.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2914,improved,0.01996451732218124,0.23723932472691162,0.25720384204909286,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2915_1128_2752_2373_2395.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2915_1128_2752_2373_2395.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2915,degraded,-0.08899529964747355,0.39203877790834313,0.3030434782608696,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2915_757_2194_2406_2383.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2915_757_2194_2406_2383.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2915,neutral,0.006803030465667326,0.355094726062468,0.36189775652813533,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2916_1381_1379_2811_2259.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2916_1381_1379_2811_2259.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2916,neutral,-0.009749998111412916,0.26308805790108564,0.2533380597896727,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A2916_1475_441_4120_3342.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2916_1475_441_4120_3342.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2916,improved,0.01193649958992049,0.32488864142538976,0.33682514101531025,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A2916_2449_405_2485_3276.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2916_2449_405_2485_3276.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2916,improved,0.03127302502637169,0.39076733055426893,0.4220403555806406,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A2916_26_880_2781_2363.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2916_26_880_2781_2363.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2916,degraded,-0.17145775572741864,0.17145775572741864,0.0,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A2916_361_66_3733_3710.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2916_361_66_3733_3710.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2916,improved,0.011573941640343366,0.19844961240310077,0.21002355404344414,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A2917_0_74_3825_4343.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2917_0_74_3825_4343.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2917,neutral,0.0,0.0,0.0,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2917_313_1519_3434_4037.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2917_313_1519_3434_4037.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2917,degraded,-0.05189084658358401,0.05189084658358401,0.0,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2917_486_1027_3148_3681.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2917_486_1027_3148_3681.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2917,degraded,-0.11158533004221481,0.12909132524605174,0.01750599520383693,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2917_599_2662_2081_2529.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2917_599_2662_2081_2529.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2917,neutral,0.0,0.0,0.0,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2918_430_1739_2794_3223.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2918_430_1739_2794_3223.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2918,degraded,-0.011027426430451459,0.44290923047399733,0.43188180404354587,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2919_1008_848_2956_2327.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2919_1008_848_2956_2327.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2919,neutral,-0.00445549283345692,0.3788010425716768,0.3743455497382199,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2919_1139_6_3401_3091.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2919_1139_6_3401_3091.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2919,neutral,-0.0013195758348010789,0.46605054696341003,0.46473097112860895,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2919_311_375_3331_2605.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2919_311_375_3331_2605.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2919,neutral,0.008389937811806913,0.4401458696686222,0.4485358074804291,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2919_910_611_3253_2887.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2919_910_611_3253_2887.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2919,improved,0.036373202465715015,0.4192634560906516,0.4556366585563666,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2923_1668_185_3721_3137.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2923_1668_185_3721_3137.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2923,neutral,0.0031569290142540174,0.4181683076351477,0.4213252366494017,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2923_49_326_3736_3442.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2923_49_326_3736_3442.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2923,degraded,-0.04377451774897251,0.48318924111431316,0.43941472336534065,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A2923_875_539_3052_2796.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A2923_875_539_3052_2796.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A2923,neutral,0.0001959265964474599,0.486918349429324,0.48711427602577145,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3085_46_1568_3730_4175.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3085_46_1568_3730_4175.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3085,improved,0.1770394980989658,0.0444975037985674,0.2215370018975332,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3085_497_692_2640_2077.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3085_497_692_2640_2077.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3085,improved,0.19054237152667214,0.3665223665223665,0.5570647380490387,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3085_67_497_3262_3700.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3085_67_497_3262_3700.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3085,improved,0.11246861459745,0.17021557123079967,0.28268418582824967,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3087_146_59_3684_4477.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3087_146_59_3684_4477.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3087,neutral,0.00041549736415402716,0.47908479608767796,0.479500293451832,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3088_370_2375_2620_2464.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3088_370_2375_2620_2464.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3088,neutral,0.0064375584650926965,0.36298791361204674,0.36942547207713944,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3089_0_0_3840_5760.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3089_0_0_3840_5760.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3089,degraded,-0.046461621061422376,0.3292328152273294,0.282771194165907,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3089_369_1679_3470_3717.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3089_369_1679_3470_3717.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3089,neutral,-0.007247134340342909,0.41571549853787376,0.40846836419753085,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3090_836_130_3789_3301.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3090_836_130_3789_3301.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3090,improved,0.01658657287391574,0.5181000209248797,0.5346865937987955,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3090_960_1737_2204_2039.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3090_960_1737_2204_2039.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3090,improved,0.01310269823277721,0.46385290430422066,0.47695560253699787,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3091_375_333_2309_2364.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3091_375_333_2309_2364.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3091,improved,0.022973611213317646,0.36423978427712095,0.3872133954904386,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3091_481_1320_3311_3035.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3091_481_1320_3311_3035.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3091,degraded,-0.015131031723469912,0.4948998178506375,0.4797687861271676,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3092_272_70_2808_2402.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3092_272_70_2808_2402.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3092,degraded,-0.013656805715340337,0.5634245562130178,0.5497677504976775,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3092_3399_925_2286_2829.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3092_3399_925_2286_2829.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3092,neutral,-0.00988643508886844,0.5842602308499475,0.574373795761079,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3092_623_215_3689_2974.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3092_623_215_3689_2974.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3092,degraded,-0.011910014698844229,0.5176795580110497,0.5057695433122055,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3093_157_2766_2021_2677.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3093_157_2766_2021_2677.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3093,neutral,0.004368885315534143,0.5887882413262691,0.5931571266418032,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3093_616_1617_3135_4052.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3093_616_1617_3135_4052.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3093,neutral,0.0014733760104618243,0.5166604268064395,0.5181338028169014,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3093_895_2172_2481_2123.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3093_895_2172_2481_2123.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3093,degraded,-0.010865061946725763,0.5784148397976391,0.5675497778509133,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3094_17_1195_3751_3661.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3094_17_1195_3751_3661.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3094,degraded,-0.010196293336114659,0.2845338107698664,0.27433751743375173,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3094_504_2131_3084_3443.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3094_504_2131_3084_3443.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3094,neutral,0.004999328105408096,0.36953196696237384,0.37453129506778193,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3094_596_1754_2681_3046.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3094_596_1754_2681_3046.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3094,degraded,-0.03318581677471827,0.3684425115520522,0.33525669477733394,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3095_418_2347_2757_3271.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3095_418_2347_2757_3271.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3095,degraded,-0.019269159002506697,0.5236524903343188,0.5043833313318121,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3095_514_444_3123_3906.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3095_514_444_3123_3906.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3095,neutral,0.0017029321892817473,0.5410967998937725,0.5427997320830542,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3095_592_717_2568_2704.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3095_592_717_2568_2704.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3095,degraded,-0.02764716204273021,0.5374670184696569,0.5098198564269267,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3095_89_2165_3402_3441.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3095_89_2165_3402_3441.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3095,neutral,0.00028299979785728624,0.5326460481099656,0.5329290479078229,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3096_347_506_3372_3116.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3096_347_506_3372_3116.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3096,improved,0.098728931802893,0.43616082176390336,0.5348897535667964,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3096_515_1896_2914_2761.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3096_515_1896_2914_2761.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3096,improved,0.08475739161001855,0.49212015672616455,0.5768775483361831,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3096_899_155_2326_2742.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3096_899_155_2326_2742.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3096,improved,0.06335468866615696,0.48930012278547624,0.5526548114516332,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3098_1300_3220_2283_2309.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3098_1300_3220_2283_2309.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3098,neutral,0.001421422838818076,0.5862994097656948,0.5877208326045129,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3098_64_1239_3474_2730.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3098_64_1239_3474_2730.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3098,degraded,-0.4738534076296614,0.4738534076296614,0.0,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3098_88_800_3751_4641.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3098_88_800_3751_4641.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3098,neutral,-0.0027863825031982925,0.4945078612965755,0.4917214787933772,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3099_120_26_3496_4484.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3099_120_26_3496_4484.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3099,degraded,-0.01413531088473724,0.5122908842608399,0.49815557337610267,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3099_12_492_3822_3921.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3099_12_492_3822_3921.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3099,neutral,-0.006277048575317745,0.5243179122182681,0.5180408636429503,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3099_441_1535_3289_4016.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3099_441_1535_3289_4016.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3099,neutral,-0.003251050761329366,0.5234159779614325,0.5201649272001031,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3099_86_2659_2827_2257.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3099_86_2659_2827_2257.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3099,neutral,0.009221901136922117,0.5427237669981734,0.5519456681350955,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3100_374_2397_2891_2543.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3100_374_2397_2891_2543.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3100,neutral,0.0015733907641888312,0.5628068739770867,0.5643802647412756,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3100_62_648_2874_2646.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3100_62_648_2874_2646.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3100,neutral,0.0008702974891023896,0.5526260724000837,0.553496369889186,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3100_765_387_2677_2632.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3100_765_387_2677_2632.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3100,neutral,0.00309891649157501,0.533452807646356,0.5365517241379311,True,True
khanhha_noisy1::Rissbilder_for_Florian_9S6A3101_1262_2535_2488_2185.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3101_1262_2535_2488_2185.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3101,improved,0.05279864468573431,0.4765915768854065,0.5293902215711408,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3101_148_599_2929_2917.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3101_148_599_2929_2917.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3101,neutral,0.00028913823220988455,0.5699959066721244,0.5702850449043343,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3101_487_946_2726_3042.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3101_487_946_2726_3042.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3101,degraded,-0.02039388449697832,0.5470316114109484,0.52663772691397,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3102_100_448_3704_4115.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3102_100_448_3704_4115.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3102,degraded,-0.025052787282500155,0.37826208960808155,0.3532093023255814,True,False
khanhha_noisy1::Rissbilder_for_Florian_9S6A3103_225_1283_3432_3981.jpg,khanhha_noisy1,Rissbilder_for_Florian_9S6A3103_225_1283_3432_3981.jpg,khanhha,Rissbilder,khanhha::Rissbilder_for_Florian_9S6A3103,neutral,0.002280754193762724,0.34832626935386213,0.35060702354762485,True,False
