image_id,physical_group,split,inner_fold,role
concrete3k::075_17.jpg,concrete3k::075,cv4,1,validation
concrete3k::075_27.jpg,concrete3k::075,cv4,1,validation
concrete3k::075_28.jpg,concrete3k::075,cv4,1,validation
concrete3k::075_37.jpg,concrete3k::075,cv4,1,validation
concrete3k::075_39.jpg,concrete3k::075,cv4,1,validation
concrete3k::075_46.jpg,concrete3k::075,cv4,1,validation
concrete3k::075_47.jpg,concrete3k::075,cv4,1,validation
concrete3k::076_16.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_17.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_18.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_20.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_21.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_30.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_33.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_34.jpg,concrete3k::076,cv4,1,validation
concrete3k::076_39.jpg,concrete3k::076,cv4,1,validation
concrete3k::079_21.jpg,concrete3k::079,cv4,1,validation
concrete3k::079_22.jpg,concrete3k::079,cv4,1,validation
concrete3k::079_23.jpg,concrete3k::079,cv4,1,validation
concrete3k::079_24.jpg,concrete3k::079,cv4,1,validation
concrete3k::079_28.jpg,concrete3k::079,cv4,1,validation
concrete3k::079_30.jpg,concrete3k::079,cv4,1,validation
concrete3k::079_31.jpg,concrete3k::079,cv4,1,validation
concrete3k::082_14.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_16.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_17.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_21.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_22.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_24.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_25.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_26.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_27.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_30.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_37.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_5.jpg,concrete3k::082,cv4,1,validation
concrete3k::082_6.jpg,concrete3k::082,cv4,1,validation
concrete3k::089_28.jpg,concrete3k::089,cv4,1,validation
concrete3k::089_36.jpg,concrete3k::089,cv4,1,validation
concrete3k::089_43.jpg,concrete3k::089,cv4,1,validation
concrete3k::089_5.jpg,concrete3k::089,cv4,1,validation
concrete3k::098_13.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_28.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_29.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_34.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_36.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_37.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_40.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_42.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_43.jpg,concrete3k::098,cv4,1,validation
concrete3k::098_6.jpg,concrete3k::098,cv4,1,validation
concrete3k::100_15.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_21.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_22.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_26.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_28.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_30.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_31.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_32.jpg,concrete3k::100,cv4,1,validation
concrete3k::100_7.jpg,concrete3k::100,cv4,1,validation
concrete3k::101_18.jpg,concrete3k::101,cv4,1,validation
concrete3k::101_20.jpg,concrete3k::101,cv4,1,validation
concrete3k::101_22.jpg,concrete3k::101,cv4,1,validation
concrete3k::101_33.jpg,concrete3k::101,cv4,1,validation
concrete3k::101_34.jpg,concrete3k::101,cv4,1,validation
concrete3k::101_40.jpg,concrete3k::101,cv4,1,validation
concrete3k::101_41.jpg,concrete3k::101,cv4,1,validation
concrete3k::102_14.jpg,concrete3k::102,cv4,1,validation
concrete3k::102_15.jpg,concrete3k::102,cv4,1,validation
concrete3k::102_26.jpg,concrete3k::102,cv4,1,validation
concrete3k::102_32.jpg,concrete3k::102,cv4,1,validation
concrete3k::102_33.jpg,concrete3k::102,cv4,1,validation
concrete3k::102_40.jpg,concrete3k::102,cv4,1,validation
concrete3k::102_41.jpg,concrete3k::102,cv4,1,validation
concrete3k::104_0.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_1.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_11.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_12.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_13.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_14.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_2.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_22.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_23.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_34.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_35.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_40.jpg,concrete3k::104,cv4,1,validation
concrete3k::104_42.jpg,concrete3k::104,cv4,1,validation
concrete3k::105_27.jpg,concrete3k::105,cv4,1,validation
concrete3k::105_28.jpg,concrete3k::105,cv4,1,validation
concrete3k::105_31.jpg,concrete3k::105,cv4,1,validation
concrete3k::105_34.jpg,concrete3k::105,cv4,1,validation
concrete3k::105_38.jpg,concrete3k::105,cv4,1,validation
concrete3k::105_40.jpg,concrete3k::105,cv4,1,validation
concrete3k::106_17.jpg,concrete3k::106,cv4,1,validation
concrete3k::106_18.jpg,concrete3k::106,cv4,1,validation
concrete3k::106_26.jpg,concrete3k::106,cv4,1,validation
concrete3k::106_32.jpg,concrete3k::106,cv4,1,validation
concrete3k::106_33.jpg,concrete3k::106,cv4,1,validation
concrete3k::106_34.jpg,concrete3k::106,cv4,1,validation
concrete3k::106_37.jpg,concrete3k::106,cv4,1,validation
concrete3k::106_38.jpg,concrete3k::106,cv4,1,validation
concrete3k::107_20.jpg,concrete3k::107,cv4,1,validation
concrete3k::107_24.jpg,concrete3k::107,cv4,1,validation
concrete3k::107_26.jpg,concrete3k::107,cv4,1,validation
concrete3k::107_27.jpg,concrete3k::107,cv4,1,validation
concrete3k::111_16.jpg,concrete3k::111,cv4,1,validation
concrete3k::111_25.jpg,concrete3k::111,cv4,1,validation
concrete3k::111_26.jpg,concrete3k::111,cv4,1,validation
concrete3k::111_29.jpg,concrete3k::111,cv4,1,validation
concrete3k::111_36.jpg,concrete3k::111,cv4,1,validation
concrete3k::112_20.jpg,concrete3k::112,cv4,1,validation
concrete3k::112_24.jpg,concrete3k::112,cv4,1,validation
concrete3k::112_26.jpg,concrete3k::112,cv4,1,validation
concrete3k::112_28.jpg,concrete3k::112,cv4,1,validation
concrete3k::112_29.jpg,concrete3k::112,cv4,1,validation
concrete3k::112_31.jpg,concrete3k::112,cv4,1,validation
concrete3k::115_13.jpg,concrete3k::115,cv4,1,validation
concrete3k::115_16.jpg,concrete3k::115,cv4,1,validation
concrete3k::115_17.jpg,concrete3k::115,cv4,1,validation
concrete3k::115_18.jpg,concrete3k::115,cv4,1,validation
concrete3k::115_20.jpg,concrete3k::115,cv4,1,validation
concrete3k::115_22.jpg,concrete3k::115,cv4,1,validation
concrete3k::123_19.jpg,concrete3k::123,cv4,1,validation
concrete3k::123_27.jpg,concrete3k::123,cv4,1,validation
concrete3k::123_39.jpg,concrete3k::123,cv4,1,validation
concrete3k::123_43.jpg,concrete3k::123,cv4,1,validation
concrete3k::125_10.jpg,concrete3k::125,cv4,1,validation
concrete3k::125_19.jpg,concrete3k::125,cv4,1,validation
concrete3k::125_27.jpg,concrete3k::125,cv4,1,validation
concrete3k::125_28.jpg,concrete3k::125,cv4,1,validation
concrete3k::125_37.jpg,concrete3k::125,cv4,1,validation
concrete3k::128_18.jpg,concrete3k::128,cv4,1,validation
concrete3k::128_20.jpg,concrete3k::128,cv4,1,validation
concrete3k::128_21.jpg,concrete3k::128,cv4,1,validation
concrete3k::128_23.jpg,concrete3k::128,cv4,1,validation
concrete3k::128_25.jpg,concrete3k::128,cv4,1,validation
concrete3k::128_31.jpg,concrete3k::128,cv4,1,validation
concrete3k::136_0.jpg,concrete3k::136,cv4,1,validation
concrete3k::136_20.jpg,concrete3k::136,cv4,1,validation
concrete3k::136_21.jpg,concrete3k::136,cv4,1,validation
concrete3k::136_45.jpg,concrete3k::136,cv4,1,validation
concrete3k::136_47.jpg,concrete3k::136,cv4,1,validation
concrete3k::138_17.jpg,concrete3k::138,cv4,1,validation
concrete3k::138_36.jpg,concrete3k::138,cv4,1,validation
concrete3k::138_37.jpg,concrete3k::138,cv4,1,validation
concrete3k::138_39.jpg,concrete3k::138,cv4,1,validation
concrete3k::138_8.jpg,concrete3k::138,cv4,1,validation
concrete3k::138_9.jpg,concrete3k::138,cv4,1,validation
concrete3k::139_17.jpg,concrete3k::139,cv4,1,validation
concrete3k::139_25.jpg,concrete3k::139,cv4,1,validation
concrete3k::139_26.jpg,concrete3k::139,cv4,1,validation
concrete3k::139_29.jpg,concrete3k::139,cv4,1,validation
concrete3k::139_30.jpg,concrete3k::139,cv4,1,validation
concrete3k::140_14.jpg,concrete3k::140,cv4,1,validation
concrete3k::140_18.jpg,concrete3k::140,cv4,1,validation
concrete3k::140_19.jpg,concrete3k::140,cv4,1,validation
concrete3k::140_22.jpg,concrete3k::140,cv4,1,validation
concrete3k::140_23.jpg,concrete3k::140,cv4,1,validation
concrete3k::140_3.jpg,concrete3k::140,cv4,1,validation
concrete3k::140_6.jpg,concrete3k::140,cv4,1,validation
concrete3k::141_19.jpg,concrete3k::141,cv4,1,validation
concrete3k::141_27.jpg,concrete3k::141,cv4,1,validation
concrete3k::141_30.jpg,concrete3k::141,cv4,1,validation
concrete3k::143_12.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_13.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_15.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_20.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_21.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_23.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_28.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_3.jpg,concrete3k::143,cv4,1,validation
concrete3k::143_36.jpg,concrete3k::143,cv4,1,validation
concrete3k::144_11.jpg,concrete3k::144,cv4,1,validation
concrete3k::144_19.jpg,concrete3k::144,cv4,1,validation
concrete3k::144_20.jpg,concrete3k::144,cv4,1,validation
concrete3k::144_3.jpg,concrete3k::144,cv4,1,validation
concrete3k::144_36.jpg,concrete3k::144,cv4,1,validation
concrete3k::144_4.jpg,concrete3k::144,cv4,1,validation
concrete3k::144_45.jpg,concrete3k::144,cv4,1,validation
concrete3k::175_20.jpg,concrete3k::175,cv4,1,validation
concrete3k::175_22.jpg,concrete3k::175,cv4,1,validation
concrete3k::175_23.jpg,concrete3k::175,cv4,1,validation
concrete3k::175_25.jpg,concrete3k::175,cv4,1,validation
concrete3k::177_21.jpg,concrete3k::177,cv4,1,validation
concrete3k::177_22.jpg,concrete3k::177,cv4,1,validation
concrete3k::177_25.jpg,concrete3k::177,cv4,1,validation
concrete3k::177_26.jpg,concrete3k::177,cv4,1,validation
concrete3k::181_20.jpg,concrete3k::181,cv4,1,validation
concrete3k::181_24.jpg,concrete3k::181,cv4,1,validation
concrete3k::181_25.jpg,concrete3k::181,cv4,1,validation
concrete3k::181_27.jpg,concrete3k::181,cv4,1,validation
concrete3k::181_28.jpg,concrete3k::181,cv4,1,validation
concrete3k::181_29.jpg,concrete3k::181,cv4,1,validation
concrete3k::181_30.jpg,concrete3k::181,cv4,1,validation
concrete3k::189_11.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_13.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_20.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_21.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_25.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_26.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_32.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_33.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_40.jpg,concrete3k::189,cv4,1,validation
concrete3k::189_7.jpg,concrete3k::189,cv4,1,validation
concrete3k::192_1.jpg,concrete3k::192,cv4,1,validation
concrete3k::192_25.jpg,concrete3k::192,cv4,1,validation
concrete3k::192_28.jpg,concrete3k::192,cv4,1,validation
concrete3k::192_37.jpg,concrete3k::192,cv4,1,validation
concrete3k::192_39.jpg,concrete3k::192,cv4,1,validation
concrete3k::192_8.jpg,concrete3k::192,cv4,1,validation
concrete3k::192_9.jpg,concrete3k::192,cv4,1,validation
concrete3k::195_11.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_18.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_20.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_27.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_29.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_38.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_39.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_47.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_8.jpg,concrete3k::195,cv4,1,validation
concrete3k::195_9.jpg,concrete3k::195,cv4,1,validation
concrete3k::197_19.jpg,concrete3k::197,cv4,1,validation
concrete3k::197_20.jpg,concrete3k::197,cv4,1,validation
concrete3k::197_24.jpg,concrete3k::197,cv4,1,validation
concrete3k::197_28.jpg,concrete3k::197,cv4,1,validation
concrete3k::197_29.jpg,concrete3k::197,cv4,1,validation
concrete3k::197_31.jpg,concrete3k::197,cv4,1,validation
concrete3k::197_39.jpg,concrete3k::197,cv4,1,validation
concrete3k::206_0.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_1.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_10.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_11.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_19.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_2.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_28.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_37.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_38.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_39.jpg,concrete3k::206,cv4,1,validation
concrete3k::206_9.jpg,concrete3k::206,cv4,1,validation
concrete3k::211_22.jpg,concrete3k::211,cv4,1,validation
concrete3k::218_29.jpg,concrete3k::218,cv4,1,validation
concrete3k::220_19.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_21.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_22.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_23.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_24.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_27.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_28.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_6.jpg,concrete3k::220,cv4,1,validation
concrete3k::220_7.jpg,concrete3k::220,cv4,1,validation
concrete3k::221_17.jpg,concrete3k::221,cv4,1,validation
concrete3k::221_18.jpg,concrete3k::221,cv4,1,validation
concrete3k::221_25.jpg,concrete3k::221,cv4,1,validation
concrete3k::221_26.jpg,concrete3k::221,cv4,1,validation
concrete3k::221_29.jpg,concrete3k::221,cv4,1,validation
concrete3k::221_30.jpg,concrete3k::221,cv4,1,validation
concrete3k::221_31.jpg,concrete3k::221,cv4,1,validation
concrete3k::221_39.jpg,concrete3k::221,cv4,1,validation
concrete3k::224_16.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_17.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_18.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_19.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_29.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_30.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_31.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_37.jpg,concrete3k::224,cv4,1,validation
concrete3k::224_38.jpg,concrete3k::224,cv4,1,validation
concrete3k::226_21.jpg,concrete3k::226,cv4,1,validation
concrete3k::226_24.jpg,concrete3k::226,cv4,1,validation
concrete3k::226_26.jpg,concrete3k::226,cv4,1,validation
concrete3k::226_31.jpg,concrete3k::226,cv4,1,validation
concrete3k::226_39.jpg,concrete3k::226,cv4,1,validation
concrete3k::228_16.jpg,concrete3k::228,cv4,1,validation
concrete3k::228_21.jpg,concrete3k::228,cv4,1,validation
concrete3k::228_25.jpg,concrete3k::228,cv4,1,validation
concrete3k::228_28.jpg,concrete3k::228,cv4,1,validation
concrete3k::228_30.jpg,concrete3k::228,cv4,1,validation
concrete3k::228_31.jpg,concrete3k::228,cv4,1,validation
concrete3k::234_1.jpg,concrete3k::234,cv4,1,validation
concrete3k::234_11.jpg,concrete3k::234,cv4,1,validation
concrete3k::234_19.jpg,concrete3k::234,cv4,1,validation
concrete3k::234_2.jpg,concrete3k::234,cv4,1,validation
concrete3k::234_20.jpg,concrete3k::234,cv4,1,validation
concrete3k::234_38.jpg,concrete3k::234,cv4,1,validation
concrete3k::235_18.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_19.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_24.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_25.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_29.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_31.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_38.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_46.jpg,concrete3k::235,cv4,1,validation
concrete3k::235_47.jpg,concrete3k::235,cv4,1,validation
concrete3k::236_17.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_19.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_25.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_28.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_37.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_39.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_45.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_47.jpg,concrete3k::236,cv4,1,validation
concrete3k::236_9.jpg,concrete3k::236,cv4,1,validation
concrete3k::238_17.jpg,concrete3k::238,cv4,1,validation
concrete3k::238_22.jpg,concrete3k::238,cv4,1,validation
concrete3k::238_25.jpg,concrete3k::238,cv4,1,validation
concrete3k::238_26.jpg,concrete3k::238,cv4,1,validation
concrete3k::238_33.jpg,concrete3k::238,cv4,1,validation
concrete3k::238_35.jpg,concrete3k::238,cv4,1,validation
concrete3k::242_17.jpg,concrete3k::242,cv4,1,validation
concrete3k::242_19.jpg,concrete3k::242,cv4,1,validation
concrete3k::242_20.jpg,concrete3k::242,cv4,1,validation
concrete3k::242_46.jpg,concrete3k::242,cv4,1,validation
concrete3k::252_17.jpg,concrete3k::252,cv4,1,validation
concrete3k::252_25.jpg,concrete3k::252,cv4,1,validation
concrete3k::252_36.jpg,concrete3k::252,cv4,1,validation
concrete3k::252_37.jpg,concrete3k::252,cv4,1,validation
concrete3k::252_38.jpg,concrete3k::252,cv4,1,validation
concrete3k::262_14.jpg,concrete3k::262,cv4,1,validation
concrete3k::262_15.jpg,concrete3k::262,cv4,1,validation
concrete3k::262_22.jpg,concrete3k::262,cv4,1,validation
concrete3k::262_23.jpg,concrete3k::262,cv4,1,validation
concrete3k::262_29.jpg,concrete3k::262,cv4,1,validation
concrete3k::262_33.jpg,concrete3k::262,cv4,1,validation
concrete3k::262_40.jpg,concrete3k::262,cv4,1,validation
concrete3k::264_16.jpg,concrete3k::264,cv4,1,validation
concrete3k::264_25.jpg,concrete3k::264,cv4,1,validation
concrete3k::264_26.jpg,concrete3k::264,cv4,1,validation
concrete3k::264_38.jpg,concrete3k::264,cv4,1,validation
concrete3k::264_39.jpg,concrete3k::264,cv4,1,validation
concrete3k::264_45.jpg,concrete3k::264,cv4,1,validation
concrete3k::267_22.jpg,concrete3k::267,cv4,1,validation
concrete3k::267_23.jpg,concrete3k::267,cv4,1,validation
concrete3k::267_24.jpg,concrete3k::267,cv4,1,validation
concrete3k::267_26.jpg,concrete3k::267,cv4,1,validation
concrete3k::267_28.jpg,concrete3k::267,cv4,1,validation
concrete3k::267_32.jpg,concrete3k::267,cv4,1,validation
concrete3k::267_33.jpg,concrete3k::267,cv4,1,validation
concrete3k::269_17.jpg,concrete3k::269,cv4,1,validation
concrete3k::269_18.jpg,concrete3k::269,cv4,1,validation
concrete3k::269_19.jpg,concrete3k::269,cv4,1,validation
concrete3k::269_28.jpg,concrete3k::269,cv4,1,validation
concrete3k::269_30.jpg,concrete3k::269,cv4,1,validation
concrete3k::269_38.jpg,concrete3k::269,cv4,1,validation
concrete3k::269_39.jpg,concrete3k::269,cv4,1,validation
concrete3k::272_16.jpg,concrete3k::272,cv4,1,validation
concrete3k::272_17.jpg,concrete3k::272,cv4,1,validation
concrete3k::272_28.jpg,concrete3k::272,cv4,1,validation
concrete3k::272_29.jpg,concrete3k::272,cv4,1,validation
concrete3k::272_30.jpg,concrete3k::272,cv4,1,validation
concrete3k::272_38.jpg,concrete3k::272,cv4,1,validation
concrete3k::272_8.jpg,concrete3k::272,cv4,1,validation
concrete3k::272_9.jpg,concrete3k::272,cv4,1,validation
concrete3k::275_24.jpg,concrete3k::275,cv4,1,validation
concrete3k::275_25.jpg,concrete3k::275,cv4,1,validation
concrete3k::275_29.jpg,concrete3k::275,cv4,1,validation
concrete3k::275_36.jpg,concrete3k::275,cv4,1,validation
concrete3k::275_39.jpg,concrete3k::275,cv4,1,validation
concrete3k::281_17.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_27.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_28.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_31.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_35.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_36.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_37.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_44.jpg,concrete3k::281,cv4,1,validation
concrete3k::281_45.jpg,concrete3k::281,cv4,1,validation
concrete3k::288_19.jpg,concrete3k::288,cv4,1,validation
concrete3k::288_20.jpg,concrete3k::288,cv4,1,validation
concrete3k::288_21.jpg,concrete3k::288,cv4,1,validation
concrete3k::288_22.jpg,concrete3k::288,cv4,1,validation
concrete3k::288_23.jpg,concrete3k::288,cv4,1,validation
concrete3k::288_29.jpg,concrete3k::288,cv4,1,validation
concrete3k::288_30.jpg,concrete3k::288,cv4,1,validation
concrete3k::288_31.jpg,concrete3k::288,cv4,1,validation
concrete3k::289_26.jpg,concrete3k::289,cv4,1,validation
concrete3k::289_29.jpg,concrete3k::289,cv4,1,validation
concrete3k::289_31.jpg,concrete3k::289,cv4,1,validation
concrete3k::291_12.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_20.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_23.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_29.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_34.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_35.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_42.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_43.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_44.jpg,concrete3k::291,cv4,1,validation
concrete3k::291_8.jpg,concrete3k::291,cv4,1,validation
concrete3k::295_13.jpg,concrete3k::295,cv4,1,validation
concrete3k::295_16.jpg,concrete3k::295,cv4,1,validation
concrete3k::295_18.jpg,concrete3k::295,cv4,1,validation
concrete3k::323_15.jpg,concrete3k::323,cv4,1,validation
concrete3k::323_19.jpg,concrete3k::323,cv4,1,validation
concrete3k::323_23.jpg,concrete3k::323,cv4,1,validation
concrete3k::324_10.jpg,concrete3k::324,cv4,1,validation
concrete3k::324_5.jpg,concrete3k::324,cv4,1,validation
concrete3k::324_6.jpg,concrete3k::324,cv4,1,validation
concrete3k::324_7.jpg,concrete3k::324,cv4,1,validation
concrete3k::324_8.jpg,concrete3k::324,cv4,1,validation
concrete3k::324_9.jpg,concrete3k::324,cv4,1,validation
concrete3k::360_12.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_13.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_14.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_20.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_22.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_27.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_32.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_5.jpg,concrete3k::360,cv4,1,validation
concrete3k::360_6.jpg,concrete3k::360,cv4,1,validation
concrete3k::363_19.jpg,concrete3k::363,cv4,1,validation
concrete3k::363_33.jpg,concrete3k::363,cv4,1,validation
concrete3k::363_34.jpg,concrete3k::363,cv4,1,validation
concrete3k::363_35.jpg,concrete3k::363,cv4,1,validation
concrete3k::364_15.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_2.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_20.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_26.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_28.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_29.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_33.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_38.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_44.jpg,concrete3k::364,cv4,1,validation
concrete3k::364_8.jpg,concrete3k::364,cv4,1,validation
concrete3k::376_10.jpg,concrete3k::376,cv4,1,validation
concrete3k::376_37.jpg,concrete3k::376,cv4,1,validation
concrete3k::376_8.jpg,concrete3k::376,cv4,1,validation
concrete3k::379_22.jpg,concrete3k::379,cv4,1,validation
concrete3k::379_23.jpg,concrete3k::379,cv4,1,validation
concrete3k::379_25.jpg,concrete3k::379,cv4,1,validation
concrete3k::379_26.jpg,concrete3k::379,cv4,1,validation
concrete3k::379_27.jpg,concrete3k::379,cv4,1,validation
concrete3k::379_28.jpg,concrete3k::379,cv4,1,validation
concrete3k::379_29.jpg,concrete3k::379,cv4,1,validation
concrete3k::382_0.jpg,concrete3k::382,cv4,1,validation
concrete3k::382_11.jpg,concrete3k::382,cv4,1,validation
concrete3k::382_17.jpg,concrete3k::382,cv4,1,validation
concrete3k::382_26.jpg,concrete3k::382,cv4,1,validation
concrete3k::382_39.jpg,concrete3k::382,cv4,1,validation
concrete3k::382_40.jpg,concrete3k::382,cv4,1,validation
concrete3k::382_6.jpg,concrete3k::382,cv4,1,validation
concrete3k::405_15.jpg,concrete3k::405,cv4,1,validation
concrete3k::405_21.jpg,concrete3k::405,cv4,1,validation
concrete3k::405_32.jpg,concrete3k::405,cv4,1,validation
concrete3k::405_37.jpg,concrete3k::405,cv4,1,validation
concrete3k::405_38.jpg,concrete3k::405,cv4,1,validation
concrete3k::407_15.jpg,concrete3k::407,cv4,1,validation
concrete3k::407_20.jpg,concrete3k::407,cv4,1,validation
concrete3k::407_21.jpg,concrete3k::407,cv4,1,validation
concrete3k::407_26.jpg,concrete3k::407,cv4,1,validation
concrete3k::407_32.jpg,concrete3k::407,cv4,1,validation
concrete3k::407_38.jpg,concrete3k::407,cv4,1,validation
concrete3k::407_44.jpg,concrete3k::407,cv4,1,validation
concrete3k::409_14.jpg,concrete3k::409,cv4,1,validation
