image_id,dataset,physical_group,category,delta_iou,umap_1,umap_2,umap_3
khanhha_noisy2::DeepCrack_11134-4.jpg,khanhha_noisy2,khanhha::DeepCrack_11134,improved,0.0158164866398451,7.2062,6.205457,9.997352
khanhha_noisy2::DeepCrack_11134.jpg,khanhha_noisy2,khanhha::DeepCrack_11134,improved,0.0517846766683827,7.2296615,6.1834283,10.150724
khanhha_noisy2::DeepCrack_11151-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11151,improved,0.042594350743403,6.949542,6.5910273,9.717596
khanhha_noisy2::DeepCrack_11153.jpg,khanhha_noisy2,khanhha::DeepCrack_11153,improved,0.0406741594450356,6.2730303,7.5629935,9.668551
khanhha_noisy2::DeepCrack_11155-1.jpg,khanhha_noisy2,khanhha::DeepCrack_11155,improved,0.0150044948731181,7.4097676,6.567933,10.222852
khanhha_noisy2::DeepCrack_11155.jpg,khanhha_noisy2,khanhha::DeepCrack_11155,improved,0.0200365244797844,7.033712,6.5440006,9.787313
khanhha_noisy2::DeepCrack_11156-1.jpg,khanhha_noisy2,khanhha::DeepCrack_11156,improved,0.0172606436642454,7.1095457,6.512405,9.909337
khanhha_noisy2::DeepCrack_11163-1.jpg,khanhha_noisy2,khanhha::DeepCrack_11163,improved,0.0738285969745299,6.979141,6.5756736,9.759232
khanhha_noisy2::DeepCrack_11164-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11164,neutral,-0.0004874194873626,7.79064,6.9825726,10.572838
khanhha_noisy2::DeepCrack_11164-4.jpg,khanhha_noisy2,khanhha::DeepCrack_11164,neutral,-0.0001233254424327,7.741655,6.9117403,10.44252
khanhha_noisy2::DeepCrack_11165-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11165,improved,0.0249057512952315,6.7174096,7.0155277,9.550664
khanhha_noisy2::DeepCrack_11165.jpg,khanhha_noisy2,khanhha::DeepCrack_11165,improved,0.026325307842875,6.675213,7.120875,9.499345
khanhha_noisy2::DeepCrack_11178-3.jpg,khanhha_noisy2,khanhha::DeepCrack_11178,improved,0.0242760390375231,7.092724,6.3717217,9.87421
khanhha_noisy2::DeepCrack_11184-1.jpg,khanhha_noisy2,khanhha::DeepCrack_11184,improved,0.0635689270932823,7.083638,6.45676,9.876498
khanhha_noisy2::DeepCrack_11188-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11188,degraded,-0.0342125097703502,7.035339,6.448063,9.815145
khanhha_noisy2::DeepCrack_11188.jpg,khanhha_noisy2,khanhha::DeepCrack_11188,degraded,-0.0403495643778605,7.017265,6.485565,9.801168
khanhha_noisy2::DeepCrack_11197-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11197,neutral,0.0005992358653648,7.075691,6.5681396,9.888562
khanhha_noisy2::DeepCrack_11197-4.jpg,khanhha_noisy2,khanhha::DeepCrack_11197,improved,0.0306458247634717,6.9581757,6.7062654,10.175066
khanhha_noisy2::DeepCrack_11204.jpg,khanhha_noisy2,khanhha::DeepCrack_11204,degraded,-0.0124981871940789,7.070095,6.5407147,9.848327
khanhha_noisy2::DeepCrack_11215-15.jpg,khanhha_noisy2,khanhha::DeepCrack_11215,neutral,-0.0034126702573796,7.3647304,5.9675455,10.343788
khanhha_noisy2::DeepCrack_11215-3.jpg,khanhha_noisy2,khanhha::DeepCrack_11215,neutral,0.0005424467522102,7.3773236,6.031614,10.226041
khanhha_noisy2::DeepCrack_11218-3.jpg,khanhha_noisy2,khanhha::DeepCrack_11218,neutral,-0.0010108782316894,7.005136,6.5147214,9.784694
khanhha_noisy2::DeepCrack_11231-3.jpg,khanhha_noisy2,khanhha::DeepCrack_11231,neutral,-0.0032153652594116,7.3350053,5.9498553,10.051634
khanhha_noisy2::DeepCrack_11231-4.jpg,khanhha_noisy2,khanhha::DeepCrack_11231,neutral,0.0084799647563487,7.3332257,5.9831853,10.087418
khanhha_noisy2::DeepCrack_11236-1.jpg,khanhha_noisy2,khanhha::DeepCrack_11236,improved,0.0129858281126452,6.9293265,6.6781,9.69814
khanhha_noisy2::DeepCrack_11236-4.jpg,khanhha_noisy2,khanhha::DeepCrack_11236,improved,0.0176266213674426,6.9989185,6.5452366,9.761139
khanhha_noisy2::DeepCrack_11240-6.jpg,khanhha_noisy2,khanhha::DeepCrack_11240,degraded,-0.0510969943888777,7.3204603,6.1292887,10.121439
khanhha_noisy2::DeepCrack_11240-8.jpg,khanhha_noisy2,khanhha::DeepCrack_11240,degraded,-0.0197883163533845,7.396952,6.197146,10.265814
khanhha_noisy2::DeepCrack_11247-12.jpg,khanhha_noisy2,khanhha::DeepCrack_11247,improved,0.0967747448337489,6.522889,7.1296005,9.915141
khanhha_noisy2::DeepCrack_11249-4.jpg,khanhha_noisy2,khanhha::DeepCrack_11249,neutral,-0.0018941776228164,7.0449123,6.482236,9.830703
khanhha_noisy2::DeepCrack_11249-7.jpg,khanhha_noisy2,khanhha::DeepCrack_11249,improved,0.0356506351199806,7.0951004,6.5293508,10.077503
khanhha_noisy2::DeepCrack_11266-3.jpg,khanhha_noisy2,khanhha::DeepCrack_11266,improved,0.0457872123330537,7.6536355,6.2952824,10.557339
khanhha_noisy2::DeepCrack_11269-1.jpg,khanhha_noisy2,khanhha::DeepCrack_11269,improved,0.0632255021711035,5.8831153,7.5806913,9.510063
khanhha_noisy2::DeepCrack_11270-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11270,neutral,-0.0072316163062718,7.118425,6.4916286,10.022631
khanhha_noisy2::DeepCrack_11271-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11271,neutral,-0.0052356769533027,7.711077,6.359525,10.756034
khanhha_noisy2::DeepCrack_11271-5.jpg,khanhha_noisy2,khanhha::DeepCrack_11271,neutral,-0.0047545926286398,7.681573,6.4280896,10.766829
khanhha_noisy2::DeepCrack_11286-2.jpg,khanhha_noisy2,khanhha::DeepCrack_11286,improved,0.0139626134290468,6.9325004,6.64765,9.847319
khanhha_noisy2::DeepCrack_11289-9.jpg,khanhha_noisy2,khanhha::DeepCrack_11289,improved,0.0444896289505921,6.9323874,6.6636453,9.735723
khanhha_noisy2::DeepCrack_11294.jpg,khanhha_noisy2,khanhha::DeepCrack_11294,neutral,0.0020855386075589,7.215787,6.2874327,10.085814
khanhha_noisy2::DeepCrack_11296-18.jpg,khanhha_noisy2,khanhha::DeepCrack_11296,improved,0.0185342033512332,7.2363634,6.621741,10.159922
khanhha_noisy2::DeepCrack_11296-19.jpg,khanhha_noisy2,khanhha::DeepCrack_11296,improved,0.0365366334814519,7.078669,6.5727916,9.858663
khanhha_noisy2::DeepCrack_11296-4.jpg,khanhha_noisy2,khanhha::DeepCrack_11296,neutral,0.0019882848611481,7.074557,6.435486,9.869933
khanhha_noisy2::DeepCrack_11296-7.jpg,khanhha_noisy2,khanhha::DeepCrack_11296,improved,0.0266859627276891,7.0198903,6.4886155,9.796476
khanhha_noisy2::DeepCrack_11301-6.jpg,khanhha_noisy2,khanhha::DeepCrack_11301,degraded,-0.0670527213524657,7.250449,6.1377277,10.057178
khanhha_noisy2::DeepCrack_11304.jpg,khanhha_noisy2,khanhha::DeepCrack_11304,improved,0.0475121834682793,7.0343347,6.6099114,9.676663
khanhha_noisy2::DeepCrack_7Q3A9060-3.jpg,khanhha_noisy2,khanhha::DeepCrack_7Q3A9060,improved,0.0559984922798534,7.2657423,6.6407824,11.172607
khanhha_noisy2::DeepCrack_7Q3A9060-9.jpg,khanhha_noisy2,khanhha::DeepCrack_7Q3A9060,degraded,-0.0652410241067183,7.0476675,6.4297943,9.780614
khanhha_noisy2::DeepCrack_7Q3A9064-12.jpg,khanhha_noisy2,khanhha::DeepCrack_7Q3A9064,degraded,-0.0354932751713051,7.6348543,6.2676,10.552067
khanhha_noisy2::DeepCrack_7Q3A9064-17.jpg,khanhha_noisy2,khanhha::DeepCrack_7Q3A9064,degraded,-0.0225373986338116,7.646706,6.311365,10.580744
khanhha_noisy2::DeepCrack_7Q3A9064-19.jpg,khanhha_noisy2,khanhha::DeepCrack_7Q3A9064,degraded,-0.0210794794926786,7.70364,6.266624,10.518976
khanhha_noisy2::DeepCrack_7Q3A9064-20.jpg,khanhha_noisy2,khanhha::DeepCrack_7Q3A9064,neutral,0.0068791017313325,7.457345,6.708929,11.413107
khanhha_noisy2::DeepCrack_IMG109-1.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG109,improved,0.1088469347492896,6.4230886,7.6554265,9.058153
khanhha_noisy2::DeepCrack_IMG11-6.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG11,neutral,0.0,6.5191464,8.636786,8.508242
khanhha_noisy2::DeepCrack_IMG14-1.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG14,degraded,-0.181770005299417,6.5598745,7.984074,8.422188
khanhha_noisy2::DeepCrack_IMG14-3.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG14,neutral,0.0,6.5892196,8.199927,8.518433
khanhha_noisy2::DeepCrack_IMG25-6.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG25,improved,0.0321055079604794,6.8448005,6.847575,9.671431
khanhha_noisy2::DeepCrack_IMG27-3.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG27,improved,0.0456555345121697,6.6200123,7.027846,9.97981
khanhha_noisy2::DeepCrack_IMG27-7.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG27,improved,0.0575170057165213,6.6768517,7.047781,10.036799
khanhha_noisy2::DeepCrack_IMG27-8.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG27,improved,0.0440883784266209,6.677131,7.0521045,10.00413
khanhha_noisy2::DeepCrack_IMG27-9.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG27,improved,0.0272380277981531,6.6757207,7.069981,10.019685
khanhha_noisy2::DeepCrack_IMG33-12.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG33,neutral,-0.0056291618455827,7.3652215,6.8489623,10.526237
khanhha_noisy2::DeepCrack_IMG33-16.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG33,degraded,-0.0193041290663326,7.3209233,6.841066,10.480533
khanhha_noisy2::DeepCrack_IMG33-9.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG33,neutral,0.0037911551409735,7.320569,6.787018,10.492143
khanhha_noisy2::DeepCrack_IMG36-2.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG36,improved,0.1917783333984451,6.308937,7.617332,9.6977415
khanhha_noisy2::DeepCrack_IMG_6469-2.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG_6469,neutral,0.003607961164627,7.2358255,6.4782515,10.285496
khanhha_noisy2::DeepCrack_IMG_6472-1.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG_6472,improved,0.0107755669377846,7.67852,6.3664837,10.794578
khanhha_noisy2::DeepCrack_IMG_6514-3.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG_6514,improved,0.0350417385214588,7.549909,6.7811913,10.885978
khanhha_noisy2::DeepCrack_IMG_6516-1.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG_6516,improved,0.053493429572619,7.32509,5.994454,10.013305
khanhha_noisy2::DeepCrack_IMG_6522-1.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG_6522,improved,0.0599311851512729,7.28558,6.4950523,10.677319
khanhha_noisy2::DeepCrack_IMG_6537-1.jpg,khanhha_noisy2,khanhha::DeepCrack_IMG_6537,neutral,-0.0052894570516343,7.6574116,6.222818,11.541423
khanhha_noisy2::Eugen_Muller_4470_327_315_563_732.jpg,khanhha_noisy2,khanhha::Eugen_Muller_4470,degraded,-0.2842746168381272,6.01485,7.8845496,9.067564
khanhha_noisy2::Eugen_Muller_7723_0_0_714_429.jpg,khanhha_noisy2,khanhha::Eugen_Muller_7723,degraded,-0.0176988528499822,5.795499,7.668586,9.35808
khanhha_noisy2::Eugen_Muller_8980_79_365_456_521.jpg,khanhha_noisy2,khanhha::Eugen_Muller_8980,degraded,-0.4878256759862449,6.2821236,7.538091,10.221862
khanhha_noisy2::Eugen_Muller_8980a_123_420_527_438.jpg,khanhha_noisy2,khanhha::Eugen_Muller_8980a,neutral,0.0085499679785138,6.2450914,7.6034036,10.052016
khanhha_noisy2::Eugen_Muller_8980a_25_22_747_752.jpg,khanhha_noisy2,khanhha::Eugen_Muller_8980a,degraded,-0.4004697256115025,6.263715,7.5233927,10.225755
khanhha_noisy2::Eugen_Muller_9360_329_209_632_479.jpg,khanhha_noisy2,khanhha::Eugen_Muller_9360,degraded,-0.4115193325846302,5.985368,7.871091,9.133069
khanhha_noisy2::Eugen_Muller_9360_7_26_751_632.jpg,khanhha_noisy2,khanhha::Eugen_Muller_9360,degraded,-0.1811056542711966,6.0344825,7.8185463,9.170049
khanhha_noisy2::Eugen_Muller_9360_99_556_518_594.jpg,khanhha_noisy2,khanhha::Eugen_Muller_9360,degraded,-0.0305850533176669,6.1348314,7.7922606,9.175361
khanhha_noisy2::GAPS384_test_0005_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_test_0005,improved,0.0417356806207404,6.6605744,9.446159,9.782322
khanhha_noisy2::GAPS384_test_0016_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_test_0016,degraded,-0.1619274739096983,6.668589,9.4410095,9.791259
khanhha_noisy2::GAPS384_test_0016_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_test_0016,degraded,-0.0178376419142493,6.671652,9.419056,9.806341
khanhha_noisy2::GAPS384_test_0040_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_test_0040,neutral,0.0,6.6310763,9.435447,9.745778
khanhha_noisy2::GAPS384_test_0042_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_test_0042,degraded,-0.0160694896851248,6.562079,9.348433,9.638291
khanhha_noisy2::GAPS384_test_0058_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_test_0058,degraded,-0.1680095493882423,6.6034203,9.399084,9.694673
khanhha_noisy2::GAPS384_test_0203_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_test_0203,neutral,-0.0003630873154523,6.52062,9.097181,9.645992
khanhha_noisy2::GAPS384_test_0203_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_test_0203,neutral,0.0,6.6890864,9.448977,9.799888
khanhha_noisy2::GAPS384_test_0274_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_test_0274,degraded,-0.3043783657223132,6.5606747,9.357191,9.732163
khanhha_noisy2::GAPS384_train_0423_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0423,neutral,0.0,6.4411645,9.420943,9.508201
khanhha_noisy2::GAPS384_train_0449_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0449,neutral,0.0,6.3615746,9.472393,9.508693
khanhha_noisy2::GAPS384_train_0455_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0455,neutral,0.0,6.5695734,9.398795,9.676782
khanhha_noisy2::GAPS384_train_0503_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0503,degraded,-0.2843571340575908,6.509025,9.173857,9.5900135
khanhha_noisy2::GAPS384_train_0514_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0514,degraded,-0.3316936050597329,6.5644684,8.971918,9.001593
khanhha_noisy2::GAPS384_train_0516_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0516,neutral,0.0,6.6340046,9.00686,8.850839
khanhha_noisy2::GAPS384_train_0533_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0533,neutral,0.0,6.505704,9.321042,9.445506
khanhha_noisy2::GAPS384_train_0538_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0538,neutral,0.0,6.5234647,9.327918,9.592472
khanhha_noisy2::GAPS384_train_0542_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0542,neutral,0.0007054247710989,6.1982045,9.485667,9.633962
khanhha_noisy2::GAPS384_train_0544_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0544,neutral,0.0,6.5197997,9.309309,9.45543
khanhha_noisy2::GAPS384_train_0552_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0552,neutral,0.0,6.1518755,9.519369,9.645861
khanhha_noisy2::GAPS384_train_0559_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0559,degraded,-0.0348049286559552,6.597694,9.348709,9.713702
khanhha_noisy2::GAPS384_train_0597_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0597,improved,0.0461023785150412,6.2687006,9.44497,9.606561
khanhha_noisy2::GAPS384_train_0599_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0599,neutral,0.0,6.2648406,9.473486,9.608018
khanhha_noisy2::GAPS384_train_0607_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0607,degraded,-0.0102300941595958,6.541144,9.204701,9.701278
khanhha_noisy2::GAPS384_train_0608_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0608,degraded,-0.0487160120845921,6.22536,9.403927,9.644127
khanhha_noisy2::GAPS384_train_0609_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0609,neutral,0.0,6.6439543,9.432901,9.7712
khanhha_noisy2::GAPS384_train_0641_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0641,neutral,0.0,5.9953556,9.11807,7.4146557
khanhha_noisy2::GAPS384_train_0641_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0641,neutral,0.0,6.6678963,9.149892,9.035893
khanhha_noisy2::GAPS384_train_0649_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0649,degraded,-0.0426199829431022,6.317201,9.265328,9.685071
khanhha_noisy2::GAPS384_train_0664_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0664,degraded,-0.1540592962039346,6.1458244,9.4759035,9.617478
khanhha_noisy2::GAPS384_train_0664_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0664,degraded,-0.271228950197062,6.62227,9.346856,9.733895
khanhha_noisy2::GAPS384_train_0680_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0680,degraded,-0.019779599542182,6.5515637,9.192884,9.667428
khanhha_noisy2::GAPS384_train_0681_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0681,degraded,-0.0465682700816474,6.545797,9.210914,9.688921
khanhha_noisy2::GAPS384_train_0690_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0690,degraded,-0.0137225121090597,6.5262055,9.223819,9.648968
khanhha_noisy2::GAPS384_train_0695_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0695,degraded,-0.0234950750350301,6.555708,9.285811,9.665974
khanhha_noisy2::GAPS384_train_0698_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0698,degraded,-0.083159828536436,6.2588396,9.466749,9.612961
khanhha_noisy2::GAPS384_train_0700_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0700,improved,0.0679998937766794,6.2154646,9.467573,9.620656
khanhha_noisy2::GAPS384_train_0799_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0799,degraded,-0.0339054481100483,6.5269537,9.339038,9.698691
khanhha_noisy2::GAPS384_train_0809_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0809,degraded,-0.0352195828321303,6.5380383,9.337581,9.659833
khanhha_noisy2::GAPS384_train_0918_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0918,degraded,-0.2462068965517241,6.4315095,9.416957,9.588117
khanhha_noisy2::GAPS384_train_0922_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0922,degraded,-0.1725997842502697,6.6085525,9.427552,9.715146
khanhha_noisy2::GAPS384_train_0942_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0942,neutral,0.0,6.541114,9.380268,9.578229
khanhha_noisy2::GAPS384_train_0959_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0959,neutral,0.0,6.6726274,9.458343,9.789852
khanhha_noisy2::GAPS384_train_0961_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_0961,degraded,-0.0245022970903522,6.6594696,9.452572,9.77246
khanhha_noisy2::GAPS384_train_0996_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_0996,neutral,0.0,6.631558,9.435226,9.754896
khanhha_noisy2::GAPS384_train_1010_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1010,degraded,-0.0148718130351309,6.361654,9.380566,9.537881
khanhha_noisy2::GAPS384_train_1015_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1015,degraded,-0.0245279844779496,6.502764,9.361467,9.545524
khanhha_noisy2::GAPS384_train_1028_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1028,neutral,0.0,6.5277214,9.288557,9.682968
khanhha_noisy2::GAPS384_train_1048_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1048,degraded,-0.1166622806353419,6.454224,9.204074,9.667586
khanhha_noisy2::GAPS384_train_1048_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1048,degraded,-0.0226750574368195,6.48929,9.289777,9.717266
khanhha_noisy2::GAPS384_train_1085_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1085,neutral,0.0017771051563424,6.5987825,9.386461,9.737133
khanhha_noisy2::GAPS384_train_1117_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1117,neutral,0.0,6.093569,9.51369,9.648659
khanhha_noisy2::GAPS384_train_1120_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1120,improved,0.0537248615838356,7.562754,6.94572,11.01533
khanhha_noisy2::GAPS384_train_1124_1_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1124,neutral,0.0,6.3098507,9.425126,9.560145
khanhha_noisy2::GAPS384_train_1126_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1126,degraded,-0.0379812535020129,6.560655,9.331239,9.677671
khanhha_noisy2::GAPS384_train_1128_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1128,neutral,0.0,6.505847,9.251005,9.765881
khanhha_noisy2::GAPS384_train_1171_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1171,degraded,-0.0224853139782413,6.6068125,9.347079,9.7389555
khanhha_noisy2::GAPS384_train_1172_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1172,degraded,-0.0960453534904401,6.589178,9.349717,9.71639
khanhha_noisy2::GAPS384_train_1173_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1173,degraded,-0.0228317109532579,6.5444794,9.313074,9.67709
khanhha_noisy2::GAPS384_train_1173_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1173,degraded,-0.1564472454642809,6.6423926,9.378714,9.774117
khanhha_noisy2::GAPS384_train_1183_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1183,degraded,-0.0227648102099323,6.5789523,9.3736515,9.698572
khanhha_noisy2::GAPS384_train_1187_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1187,improved,0.0335454469406636,6.215414,9.466173,9.599831
khanhha_noisy2::GAPS384_train_1218_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1218,neutral,-0.0017442850725733,6.614431,9.4131975,9.733935
khanhha_noisy2::GAPS384_train_1238_1_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1238,degraded,-0.0379877112135176,6.5571246,9.32621,9.710806
khanhha_noisy2::GAPS384_train_1247_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1247,improved,0.0362859731630496,6.677424,9.431006,9.800009
khanhha_noisy2::GAPS384_train_1281_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1281,degraded,-0.2055256064690027,6.599585,9.405101,9.725973
khanhha_noisy2::GAPS384_train_1284_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1284,degraded,-0.1864221517084306,6.65057,9.421897,9.766778
khanhha_noisy2::GAPS384_train_1347_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1347,neutral,0.0,6.6870394,9.438237,9.817885
khanhha_noisy2::GAPS384_train_1347_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1347,neutral,0.0007496648237975,6.7398634,9.1697855,9.887723
khanhha_noisy2::GAPS384_train_1361_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1361,improved,0.0506164488669203,6.697519,9.402407,9.834423
khanhha_noisy2::GAPS384_train_1366_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1366,degraded,-0.1085657370517928,6.693006,9.452647,9.820442
khanhha_noisy2::GAPS384_train_1370_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1370,degraded,-0.1133192700156985,6.6422443,9.399843,9.800386
khanhha_noisy2::GAPS384_train_1374_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1374,improved,0.1144254031363765,6.6159062,9.402319,9.746419
khanhha_noisy2::GAPS384_train_1375_541_641.jpg,khanhha_noisy2,khanhha::GAPS384_train_1375,improved,0.1105375649119055,6.66061,9.388079,9.797964
khanhha_noisy2::GAPS384_train_1381_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_train_1381,degraded,-0.2286083306425573,6.6098523,9.376947,9.748127
khanhha_noisy2::GAPS384_valid_0016_541_1.jpg,khanhha_noisy2,khanhha::GAPS384_valid_0016,degraded,-0.0162059199148454,6.56917,9.328515,9.709755
khanhha_noisy2::Rissbilder_for_Florian_9S6A2782_0_0_3840_5760.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2782,degraded,-0.2798811071520287,5.6060524,8.011524,9.229327
khanhha_noisy2::Rissbilder_for_Florian_9S6A2783_485_963_3019_3865.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2783,degraded,-0.2309895651134124,5.6560526,7.8621397,9.254953
khanhha_noisy2::Rissbilder_for_Florian_9S6A2783_510_849_2889_2880.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2783,neutral,-0.0049111528718344,5.4573035,7.9554944,8.805862
khanhha_noisy2::Rissbilder_for_Florian_9S6A2783_555_1445_2892_3793.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2783,improved,0.0195758433724005,5.758354,7.821748,9.434953
khanhha_noisy2::Rissbilder_for_Florian_9S6A2783_96_1214_3516_4173.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2783,degraded,-0.0578419489471372,5.6269913,7.9039993,9.293932
khanhha_noisy2::Rissbilder_for_Florian_9S6A2784_100_1539_3455_3308.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2784,improved,0.0323971622708531,5.50425,8.477135,8.329542
khanhha_noisy2::Rissbilder_for_Florian_9S6A2784_1029_155_2671_3164.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2784,degraded,-0.2303061520666128,5.6482444,8.285068,8.444059
khanhha_noisy2::Rissbilder_for_Florian_9S6A2784_241_1425_3582_3991.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2784,degraded,-0.235456335603204,5.474013,8.524808,8.341995
khanhha_noisy2::Rissbilder_for_Florian_9S6A2785_118_523_3535_4238.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2785,neutral,0.0,5.694683,9.273965,6.811343
khanhha_noisy2::Rissbilder_for_Florian_9S6A2785_197_1269_2404_2359.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2785,neutral,0.0,5.6950293,9.258647,6.8128405
khanhha_noisy2::Rissbilder_for_Florian_9S6A2785_239_136_3078_2666.jpg,khanhha_noisy2,khanhha::Rissbilder_for_Florian_9S6A2785,neutral,0.0,5.6669264,9.264851,6.7992635
