image_id,dataset,physical_group,category,delta_iou,umap_1,umap_2
khanhha_noisy2::CRACK500_20160328_152322_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_152322,neutral,0.0032262605053196,10.320208,7.088916
khanhha_noisy2::CRACK500_20160328_152328_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_152328,neutral,-0.009632324665272,9.859304,6.1684117
khanhha_noisy2::CRACK500_20160328_152328_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_152328,degraded,-0.0104159670106688,9.863123,6.4795666
khanhha_noisy2::CRACK500_20160328_152328_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_152328,improved,0.0107634428243881,10.222771,7.1568947
khanhha_noisy2::CRACK500_20160328_152511_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_152511,neutral,0.0046440877860413,10.349519,7.1658387
khanhha_noisy2::CRACK500_20160328_153020_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153020,improved,0.0129912239389159,10.194449,7.1963735
khanhha_noisy2::CRACK500_20160328_153241_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153241,improved,0.0147557794877086,9.910632,6.6521745
khanhha_noisy2::CRACK500_20160328_153327_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153327,neutral,-0.0010553775443731,9.599025,6.378733
khanhha_noisy2::CRACK500_20160328_153357_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153357,degraded,-0.0779827789814728,9.761237,6.7476444
khanhha_noisy2::CRACK500_20160328_153357_641_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153357,neutral,-0.0045794610852658,9.570933,6.8293447
khanhha_noisy2::CRACK500_20160328_153404_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153404,degraded,-0.0139708695669202,9.644699,6.1359262
khanhha_noisy2::CRACK500_20160328_153421_641_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153421,neutral,0.0041543427873649,9.382472,6.4579086
khanhha_noisy2::CRACK500_20160328_153524_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153524,neutral,0.0024519340845237,9.360829,6.489125
khanhha_noisy2::CRACK500_20160328_153533_1281_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153533,neutral,-0.0034026721170205,9.59223,6.264453
khanhha_noisy2::CRACK500_20160328_153533_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153533,neutral,0.0058103981718042,9.593552,6.3688083
khanhha_noisy2::CRACK500_20160328_153533_1_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153533,neutral,0.0036658848101451,9.667402,5.9437585
khanhha_noisy2::CRACK500_20160328_153536_1281_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153536,neutral,0.0069969590372932,10.3143215,7.110392
khanhha_noisy2::CRACK500_20160328_153536_1_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153536,neutral,0.0,10.084042,7.2001004
khanhha_noisy2::CRACK500_20160328_153536_641_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153536,neutral,-0.0041912142060729,9.833269,6.304681
khanhha_noisy2::CRACK500_20160328_153540_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153540,improved,0.0130120364916048,9.843613,6.6574144
khanhha_noisy2::CRACK500_20160328_153540_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153540,improved,0.0346183581368789,10.414916,6.9921455
khanhha_noisy2::CRACK500_20160328_153544_1_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153544,degraded,-0.0422419575732309,9.612949,6.55914
khanhha_noisy2::CRACK500_20160328_153544_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153544,neutral,-0.0062543862137321,9.612156,6.2757554
khanhha_noisy2::CRACK500_20160328_153548_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153548,neutral,-0.0052889127007355,9.538235,6.1563344
khanhha_noisy2::CRACK500_20160328_153548_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153548,degraded,-0.0142800578114755,9.831978,6.7598033
khanhha_noisy2::CRACK500_20160328_153553_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153553,neutral,0.0035838201286653,9.806794,6.692534
khanhha_noisy2::CRACK500_20160328_153556_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153556,improved,0.0279859664701803,9.734421,6.834506
khanhha_noisy2::CRACK500_20160328_153559_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153559,improved,0.1072864158949595,10.194109,7.0469003
khanhha_noisy2::CRACK500_20160328_153559_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153559,neutral,-0.0034971386640942,9.730254,5.954653
khanhha_noisy2::CRACK500_20160328_153604_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153604,neutral,0.0037619162834958,9.735176,6.3915563
khanhha_noisy2::CRACK500_20160328_153604_641_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153604,improved,0.0221183241436734,9.799209,6.519758
khanhha_noisy2::CRACK500_20160328_153604_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153604,improved,0.0144847674072344,9.403662,6.555526
khanhha_noisy2::CRACK500_20160328_153612_1281_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153612,neutral,-0.0043726652627565,9.504561,6.5469317
khanhha_noisy2::CRACK500_20160328_153616_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153616,neutral,-0.0064526399827055,9.484556,6.2149673
khanhha_noisy2::CRACK500_20160328_153623_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153623,improved,0.0109171148855041,9.782406,6.8653946
khanhha_noisy2::CRACK500_20160328_153629_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153629,neutral,-0.0044374822308064,9.501313,6.513138
khanhha_noisy2::CRACK500_20160328_153645_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153645,neutral,-0.0052624934276384,9.887689,6.448736
khanhha_noisy2::CRACK500_20160328_153657_1921_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153657,improved,0.0105196777082138,10.005177,6.95488
khanhha_noisy2::CRACK500_20160328_153702_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153702,degraded,-0.0308649051154183,10.340055,7.1669645
khanhha_noisy2::CRACK500_20160328_153702_1_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153702,neutral,-0.0059263686864303,9.474797,6.68952
khanhha_noisy2::CRACK500_20160328_153706_1281_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153706,neutral,-0.0002841716396703,10.117301,7.3620887
khanhha_noisy2::CRACK500_20160328_153706_1281_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153706,degraded,-0.0161532912926181,9.275299,6.4568906
khanhha_noisy2::CRACK500_20160328_153706_1921_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153706,neutral,0.0015928469089978,9.523005,6.3650746
khanhha_noisy2::CRACK500_20160328_153714_1_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153714,degraded,-0.0544626109036309,9.449593,6.602706
khanhha_noisy2::CRACK500_20160328_153714_1_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153714,improved,0.0312399325965161,9.775693,7.103638
khanhha_noisy2::CRACK500_20160328_153714_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153714,neutral,0.0008033537100382,9.425404,6.8183737
khanhha_noisy2::CRACK500_20160328_153718_1281_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153718,neutral,0.0094403693088093,9.71039,6.877436
khanhha_noisy2::CRACK500_20160328_153718_1921_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153718,neutral,0.0019120467264752,9.665433,6.950886
khanhha_noisy2::CRACK500_20160328_153724_1_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153724,neutral,0.0052991451768968,9.771204,7.0772614
khanhha_noisy2::CRACK500_20160328_153724_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153724,neutral,0.0065355708381242,9.519565,6.287413
khanhha_noisy2::CRACK500_20160328_153813_1281_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153813,neutral,-0.004416561320641,9.305182,6.4260755
khanhha_noisy2::CRACK500_20160328_153813_1921_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153813,degraded,-0.0228534230482602,9.74262,5.880898
khanhha_noisy2::CRACK500_20160328_153821_1_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153821,neutral,-0.0027498849978778,9.39764,6.598691
khanhha_noisy2::CRACK500_20160328_153829_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153829,degraded,-0.3898221220273489,10.215905,7.283113
khanhha_noisy2::CRACK500_20160328_153829_641_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153829,neutral,-0.0013265975089705,9.688233,6.7410192
khanhha_noisy2::CRACK500_20160328_153845_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153845,degraded,-0.0104786852003778,9.360526,6.4810896
khanhha_noisy2::CRACK500_20160328_153845_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153845,neutral,-0.00318790210365,9.661549,6.845359
khanhha_noisy2::CRACK500_20160328_153845_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153845,neutral,-2.5358167740074933e-06,9.345971,6.3303294
khanhha_noisy2::CRACK500_20160328_153848_1921_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153848,neutral,0.0057103285513336,10.112887,7.3345356
khanhha_noisy2::CRACK500_20160328_153915_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153915,degraded,-0.0314218625697101,9.455449,6.3026204
khanhha_noisy2::CRACK500_20160328_153918_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153918,degraded,-0.0206752084932606,9.668312,5.861159
khanhha_noisy2::CRACK500_20160328_153918_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_153918,improved,0.0477967306325515,10.535572,6.938364
khanhha_noisy2::CRACK500_20160328_154011_1921_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154011,improved,0.0294708711744512,9.652877,6.6397796
khanhha_noisy2::CRACK500_20160328_154159_1921_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154159,improved,0.0321532749750836,9.837791,5.9693995
khanhha_noisy2::CRACK500_20160328_154159_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154159,neutral,-0.0025094834653379,9.950016,6.372554
khanhha_noisy2::CRACK500_20160328_154202_1281_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154202,neutral,0.0026734007195818,10.507543,6.908378
khanhha_noisy2::CRACK500_20160328_154202_1281_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154202,improved,0.0254175780216949,9.895813,6.0228963
khanhha_noisy2::CRACK500_20160328_154202_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154202,degraded,-0.5052478378186923,10.393221,7.051019
khanhha_noisy2::CRACK500_20160328_154202_641_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154202,degraded,-0.010647829022234,9.801036,5.8672795
khanhha_noisy2::CRACK500_20160328_154318_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154318,degraded,-0.033426692342514,10.500583,6.7805176
khanhha_noisy2::CRACK500_20160328_154318_641_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154318,neutral,-0.0023838686351086,10.123912,6.135272
khanhha_noisy2::CRACK500_20160328_154318_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154318,neutral,-0.0081319148110399,10.259294,6.6259294
khanhha_noisy2::CRACK500_20160328_154321_1281_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154321,degraded,-0.7276253809919645,10.600149,6.8083663
khanhha_noisy2::CRACK500_20160328_154334_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154334,neutral,0.0005491975707214,9.960517,5.9824758
khanhha_noisy2::CRACK500_20160328_154352_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154352,improved,0.0220087395949916,10.080948,6.0835614
khanhha_noisy2::CRACK500_20160328_154356_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154356,degraded,-0.0724431089262456,9.929699,5.9626412
khanhha_noisy2::CRACK500_20160328_154429_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154429,degraded,-0.0211405664209725,10.280408,6.284223
khanhha_noisy2::CRACK500_20160328_154454_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154454,degraded,-0.4754601226993865,10.450615,7.1032534
khanhha_noisy2::CRACK500_20160328_154454_721_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154454,improved,0.0910427355117194,9.881236,6.325181
khanhha_noisy2::CRACK500_20160328_154535_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154535,improved,0.0459403368938828,10.008771,6.0569186
khanhha_noisy2::CRACK500_20160328_154535_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160328_154535,improved,0.0738666585207666,10.250939,6.5745254
khanhha_noisy2::CRACK500_20160329_093924_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_093924,improved,0.4981272522469522,10.629909,6.6479936
khanhha_noisy2::CRACK500_20160329_094003_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094003,improved,0.0662638385463936,10.441578,6.4028816
khanhha_noisy2::CRACK500_20160329_094010_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094010,neutral,-0.0012530034235761,10.382301,6.218067
khanhha_noisy2::CRACK500_20160329_094010_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094010,neutral,-0.0052845517068559,10.342736,6.1364484
khanhha_noisy2::CRACK500_20160329_094010_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094010,degraded,-0.0162281548272995,10.554837,6.5648065
khanhha_noisy2::CRACK500_20160329_094025_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094025,neutral,-0.0064738992802899,10.529992,6.59953
khanhha_noisy2::CRACK500_20160329_094025_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094025,neutral,0.0026245395511882,10.3876505,6.2083936
khanhha_noisy2::CRACK500_20160329_094055_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094055,improved,0.4986666666666666,10.61956,6.609012
khanhha_noisy2::CRACK500_20160329_094452_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094452,improved,0.0268893810918365,10.574292,6.549988
khanhha_noisy2::CRACK500_20160329_094459_1281_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094459,degraded,-0.0207159212989757,10.418895,6.2260766
khanhha_noisy2::CRACK500_20160329_094459_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094459,neutral,0.0020050198422765,10.492212,6.3188324
khanhha_noisy2::CRACK500_20160329_094512_1281_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094512,improved,0.0183522137908463,10.396123,6.2234764
khanhha_noisy2::CRACK500_20160329_094512_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094512,improved,0.019587449548601,9.924781,5.911457
khanhha_noisy2::CRACK500_20160329_094512_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094512,neutral,-0.0085293608166381,10.278011,6.1020317
khanhha_noisy2::CRACK500_20160329_094527_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_094527,improved,0.0204772886398635,10.591713,6.7785473
khanhha_noisy2::CRACK500_20160329_101342_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_101342,degraded,-0.024768748074162,10.407217,6.2429867
khanhha_noisy2::CRACK500_20160329_101342_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_101342,improved,0.0156530000908443,10.56527,6.7350335
khanhha_noisy2::CRACK500_20160329_101347_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_101347,improved,0.0147446324628276,10.3524475,6.159914
khanhha_noisy2::CRACK500_20160329_101503_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_101503,neutral,-0.0030092854771226,9.816553,5.8746843
khanhha_noisy2::CRACK500_20160329_101511_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_101511,neutral,-0.0006270247674783,10.551069,6.525982
khanhha_noisy2::CRACK500_20160329_103609_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103609,improved,0.0405281414002834,10.49113,6.4127474
khanhha_noisy2::CRACK500_20160329_103609_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103609,degraded,-0.0396376916730708,9.926605,5.9257836
khanhha_noisy2::CRACK500_20160329_103609_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103609,degraded,-0.0227796285685939,9.977469,6.059107
khanhha_noisy2::CRACK500_20160329_103609_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103609,improved,0.049853987759451,10.566536,6.735625
khanhha_noisy2::CRACK500_20160329_103626_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103626,degraded,-0.3691311941214449,10.444504,6.3123984
khanhha_noisy2::CRACK500_20160329_103626_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103626,improved,0.3868465702512725,10.576324,6.6724744
khanhha_noisy2::CRACK500_20160329_103800_361_641.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103800,improved,0.0386020972552593,10.431476,6.2874913
khanhha_noisy2::CRACK500_20160329_103807_721_1281.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_103807,neutral,0.0,10.565388,6.848819
khanhha_noisy2::CRACK500_20160329_104031_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104031,improved,0.0195771502086925,10.464755,6.5978475
khanhha_noisy2::CRACK500_20160329_104031_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104031,degraded,-0.0514933058702368,10.563997,6.8957434
khanhha_noisy2::CRACK500_20160329_104031_641_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104031,neutral,-0.0003273835870857,10.208141,6.150943
khanhha_noisy2::CRACK500_20160329_104035_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104035,degraded,-0.0183920752891321,10.517939,6.725836
khanhha_noisy2::CRACK500_20160329_104035_641_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104035,improved,0.0220285670092957,10.401709,6.9228883
khanhha_noisy2::CRACK500_20160329_104107_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104107,neutral,-0.0063390700984095,10.183896,6.3785276
khanhha_noisy2::CRACK500_20160329_104107_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104107,neutral,-0.0007961468417961,9.825341,6.1393023
khanhha_noisy2::CRACK500_20160329_104111_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104111,neutral,0.0038793878287137,9.974027,5.935471
khanhha_noisy2::CRACK500_20160329_104117_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104117,degraded,-0.0193478184881648,10.13536,6.236259
khanhha_noisy2::CRACK500_20160329_104117_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104117,degraded,-0.0168807330059278,10.235301,6.230906
khanhha_noisy2::CRACK500_20160329_104120_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104120,neutral,0.0034705861717074,10.551943,6.81316
khanhha_noisy2::CRACK500_20160329_104120_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104120,neutral,0.0060135210541758,10.35968,6.9701633
khanhha_noisy2::CRACK500_20160329_104120_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104120,neutral,0.0012304232507233,10.302805,6.390167
khanhha_noisy2::CRACK500_20160329_104120_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104120,neutral,0.0049960508215288,10.463322,6.605269
khanhha_noisy2::CRACK500_20160329_104152_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104152,improved,0.0329824626775588,10.316719,6.2442136
khanhha_noisy2::CRACK500_20160329_104152_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104152,neutral,-0.0038681103359851,10.015999,6.021908
khanhha_noisy2::CRACK500_20160329_104205_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_104205,degraded,-0.2735538613564346,10.494534,6.750065
khanhha_noisy2::CRACK500_20160329_111111_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_111111,degraded,-0.0204700405596712,10.600079,6.7220144
khanhha_noisy2::CRACK500_20160329_115529_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_115529,improved,0.0234273903389206,10.306387,6.2339387
khanhha_noisy2::CRACK500_20160329_115531_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160329_115531,degraded,-0.0374541340892338,9.930048,5.997749
khanhha_noisy2::CRACK500_20160330_160957_1921_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_160957,degraded,-0.0167086244074332,9.782703,5.857725
khanhha_noisy2::CRACK500_20160330_160957_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_160957,degraded,-0.0224075107303159,9.998357,6.276959
khanhha_noisy2::CRACK500_20160330_163725_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_163725,neutral,0.002796517113456,7.4083266,9.615572
khanhha_noisy2::CRACK500_20160330_163725_641_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_163725,neutral,-0.007795975462452,7.9098935,7.7410593
khanhha_noisy2::CRACK500_20160330_163946_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_163946,degraded,-0.0108869842716723,9.620026,6.5294676
khanhha_noisy2::CRACK500_20160330_164743_1_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_164743,neutral,0.001360306702526,10.464759,6.684733
khanhha_noisy2::CRACK500_20160330_164743_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_164743,improved,0.0382429532616748,10.515709,6.818972
khanhha_noisy2::CRACK500_20160330_165325_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_165325,improved,0.0147656224602402,9.534691,6.3155775
khanhha_noisy2::CRACK500_20160330_165325_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_165325,degraded,-0.0323637374335928,9.690624,6.921625
khanhha_noisy2::CRACK500_20160330_165325_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_165325,degraded,-0.2453552218694179,9.70873,6.1212573
khanhha_noisy2::CRACK500_20160330_165333_1921_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_165333,neutral,0.0,10.1146345,7.3652835
khanhha_noisy2::CRACK500_20160330_165333_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_165333,degraded,-0.0236493939674289,9.642951,6.3000164
khanhha_noisy2::CRACK500_20160330_165644_641_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_165644,neutral,0.0,10.4542055,6.958978
khanhha_noisy2::CRACK500_20160330_170014_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170014,improved,0.0590176756139178,9.654881,6.404456
khanhha_noisy2::CRACK500_20160330_170014_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170014,degraded,-0.2872208436724566,10.074455,7.3752766
khanhha_noisy2::CRACK500_20160330_170114_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170114,degraded,-0.2221925434603917,10.126131,7.346318
khanhha_noisy2::CRACK500_20160330_170114_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170114,neutral,-0.0012180207852582,9.666336,6.418149
khanhha_noisy2::CRACK500_20160330_170302_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170302,neutral,-0.001194982569754,10.154637,6.0581293
khanhha_noisy2::CRACK500_20160330_170308_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170308,neutral,-0.0049486908110634,10.381971,6.161804
khanhha_noisy2::CRACK500_20160330_170308_1921_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170308,degraded,-0.0314483377166724,10.459195,6.2567477
khanhha_noisy2::CRACK500_20160330_170308_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170308,degraded,-0.0117777106927173,10.450798,6.272916
khanhha_noisy2::CRACK500_20160330_170308_1921_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170308,neutral,-0.0003451566981377,10.475191,6.273882
khanhha_noisy2::CRACK500_20160330_170501_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170501,degraded,-0.024792430698376,9.950445,6.506558
khanhha_noisy2::CRACK500_20160330_170504_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170504,degraded,-0.0101945509821251,10.079546,6.3745117
khanhha_noisy2::CRACK500_20160330_170848_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_170848,neutral,0.0,7.3042417,9.682258
khanhha_noisy2::CRACK500_20160330_172305_1_1081.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_172305,degraded,-0.0534923047866838,9.524032,6.821997
khanhha_noisy2::CRACK500_20160330_172305_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_172305,improved,0.0273379203530053,9.396391,7.1223106
khanhha_noisy2::CRACK500_20160330_172309_1_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160330_172309,neutral,-0.0037972593693247,9.570502,6.540849
khanhha_noisy2::CRACK500_20160402_150105_1_1.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150105,neutral,8.277946952239823e-06,9.521154,6.694495
khanhha_noisy2::CRACK500_20160402_150110_1281_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150110,improved,0.0229722597425007,9.887586,7.1890693
khanhha_noisy2::CRACK500_20160402_150110_1921_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150110,degraded,-0.0141925665814244,10.074218,7.2994895
khanhha_noisy2::CRACK500_20160402_150110_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150110,neutral,-0.0052522636665723,9.498864,6.661332
khanhha_noisy2::CRACK500_20160402_150300_1281_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150300,degraded,-0.0138066172025521,9.555445,6.5620575
khanhha_noisy2::CRACK500_20160402_150314_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150314,neutral,0.0081745200698081,9.9737015,7.19926
khanhha_noisy2::CRACK500_20160402_150317_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150317,degraded,-0.0154860427759155,10.117401,7.3115525
khanhha_noisy2::CRACK500_20160402_150317_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150317,degraded,-0.0171398738256848,9.633927,6.8005857
khanhha_noisy2::CRACK500_20160402_150938_641_361.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150938,neutral,0.0007118263797607,9.553604,6.533886
khanhha_noisy2::CRACK500_20160402_150938_641_721.jpg,khanhha_noisy2,khanhha::CRACK500_20160402_150938,neutral,-0.0041366673392752,9.511195,6.6098022
